pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
23621949,"Lymphogranuloma venereum in men screened for pharyngeal and rectal infection, Germany.","To determine prevalence of lymphogranuloma venereum among men who have sex with men in Germany, we conducted a multicenter study during 2009-2010 and found high rates of rectal and pharyngeal infection in men positive for the causative agent, Chlamydia trachomatis. Many infections were asymptomatic. An adjusted C. trachomatis screening policy is justified in Germany.","['Haar K', 'Dudareva-Vizule S', 'Wisplinghoff H', 'Wisplinghoff F', 'Sailer A', 'Jansen K', 'Henrich B', 'Marcus U']",2013,19,3,Emerg Infect Dis,"Haar K, et al. Lymphogranuloma venereum in men screened for pharyngeal and rectal infection, Germany. Lymphogranuloma venereum in men screened for pharyngeal and rectal infection, Germany. 2013; 19:488-92. doi: 10.3201/eid1903.121028",https://pubmed.ncbi.nlm.nih.gov/23621949/
23590987,Assessment of the load and transcriptional dynamics of Chlamydia trachomatis plasmid according to strains' tissue tropism.,"Chlamydia trachomatis maintain a conserved plasmid, which is a primary regulator of chromosomal genes, but there is no experimental evidences associating it with the strains' differential tissue tropism (ocular and genital mucosae, and lymph nodes). We investigated if the number of plasmids per strain correlate with expression profiles of plasmid ORFs and small anti-sense RNAs (sRNAs), and also if these molecular features underlie tropism dissimilarities. We performed absolute and relative qPCR to determine both the plasmid load and expression throughout C. trachomatis development. Our findings suggest that plasmid load (never exceeding 8 copies) is not a function of expression needs and does not reflect tissue tropism. However, for most ORFs, ocular strains presented lower expression than genital or lymphogranuloma venereum (LGV) strains, and ORF6/pgp4 (transcriptional regulator of virulence associated genes) presented the highest mean expression among strains, followed by the virulence factor ORF5/pgp3 (also regulated by ORF6/pgp4). More, the mean expression levels of the sRNA-2 (anti-sense to ORF2/pgp8) were up to 100-fold higher than those of the ORFs, and up to 12-fold higher than that of sRNA-7 (anti-sense to ORF7/pgp5) for the LGV strains. Overall, besides the known regulatory role of C. trachomatis plasmid, its transcriptional dynamics sustains tropism differences.","['Ferreira R', 'Borges V', 'Nunes A', 'Borrego MJ', 'Gomes JP']",2013,168,6,Microbiol Res,"Ferreira R, et al. Assessment of the load and transcriptional dynamics of Chlamydia trachomatis plasmid according to strains' tissue tropism. Assessment of the load and transcriptional dynamics of Chlamydia trachomatis plasmid according to strains' tissue tropism. 2013; 168:333-339. doi: 10.1016/j.micres.2013.02.001",https://pubmed.ncbi.nlm.nih.gov/23590987/
23449004,Prevalence and predictors of lymphogranuloma venereum among men who have sex with men at a Sydney metropolitan sexual health clinic.,"During an 18-month period to June 2012, 1732 anal chlamydia (Chlamydia trachomatis) tests were performed among men who have sex with men (MSM) at RPA Sexual Health in Sydney's inner west. Positive anal chlamydia samples were subsequently tested for lymphogranuloma venereum (LGV). Seventy-five (4.3%) anal samples were positive for chlamydia among 67 men during the study period. Anal symptoms were reported for 16 out of 75 (21.3%) of anal chlamydia episodes overall. Three episodes of LGV (all serovar L2b) were identified, all three of whom reported anal symptoms (100%, 95% confidence interval (CI): 29.2-100%). In contrast, only 13/72 (18.1%, 95% CI: 10.0-28.9%) of those with non-LGV anal chlamydia reported anal symptoms. LGV was not identified in any of 59 episodes of asymptomatic anal chlamydia (0%, 95% CI: 0-6.1%). Of those with LGV, two were known to be HIV-positive and one subsequently seroconverted to HIV within a year of the LGV diagnosis. Our findings suggest that routine LGV testing among MSM is not warranted, except among those with anal symptoms.","['Templeton DJ', 'Sharp N', 'Gryllis S', ""O'Connor CC"", 'Dubedat SM']",2013,10,2,Sex Health,"Templeton DJ, et al. Prevalence and predictors of lymphogranuloma venereum among men who have sex with men at a Sydney metropolitan sexual health clinic. Prevalence and predictors of lymphogranuloma venereum among men who have sex with men at a Sydney metropolitan sexual health clinic. 2013; 10:190-1. doi: 10.1071/SH12143",https://pubmed.ncbi.nlm.nih.gov/23449004/
23432731,"Retrospective study of the effect of enhanced systematic sexually transmitted infection screening, facilitated by the use of electronic patient records, in an HIV-infected cohort.","OBJECTIVES: The aim of the study was to assess the impact of electronic checklists in enhancing sexually transmitted infection (STI) screening in routine HIV care.
METHODS: This was a retrospective cohort study. In two HIV clinics, new STIs were recorded for three consecutive 12-month periods between 2009 and 2012 in a cohort of 882 HIV-infected patients. These three years coincided with the introduction of enhanced STI screening based on prompts within the electronic patient record (EPR) system.
RESULTS: The number of diagnoses and the incidence of STIs more than doubled between 2010-2011 and 2011-2012 in both men who have sex with men (MSM) [from 18 of 115 (15%) to 42 of 132 (32%), a rise in STI incidence from 15.6 to 31.8/100 person-years; P < 0.001] and heterosexual patients [from six of 716 (0.8%) to 19 of 749 (2.5%), a rise in STI incidence from 0.8 to 2.5/100 person-years; P < 0.005]. The rise was significant in MSM for infections with chlamydia [from seven of 115 (6%) to 14 of 132 (11%), a rise in incidence from 6.0 to 10.6/100 person-years; P < 0.05], gonorrhoea [from five of 115 (4%) to 12 of 132 (9%), a rise in STI incidence from 4.3 to 9.1/100 person-years; P < 0.05] and early syphilis [from four of 115 (3%) to 13 of 132 (10%), a rise in incidence from 3.5 to 9.8/100 person-years; P < 0.001], but not for hepatitis C virus (HCV) and Lymphogranuloma venereum (LGV) infections. The rise was significant in heterosexual patients for infection with chlamydia [from four of 716 (0.6%) to 13 of 749 (1.7%), a rise in incidence from 0.6 to 1.7/100 person-years; P < 0.0001] but not for gonorrhoea, syphilis or Trichomonas vaginalis (TV).
CONCLUSIONS: These data show that implementing systematic, frequent and routine STI screening led to a large increase in detected STIs in this HIV-infected cohort. This process is greatly enhanced by the use EPRs.","['Brook G', 'McSorley J', 'Shaw A']",2013,14,6,HIV Med,"Brook G, et al. Retrospective study of the effect of enhanced systematic sexually transmitted infection screening, facilitated by the use of electronic patient records, in an HIV-infected cohort. Retrospective study of the effect of enhanced systematic sexually transmitted infection screening, facilitated by the use of electronic patient records, in an HIV-infected cohort. 2013; 14:347-53. doi: 10.1111/hiv.12020",https://pubmed.ncbi.nlm.nih.gov/23432731/
23427272,"Anorectal and inguinal lymphogranuloma venereum among men who have sex with men in Amsterdam, The Netherlands: trends over time, symptomatology and concurrent infections.","OBJECTIVES: To examine lymphogranuloma venereum (LGV) trends over time among men who have sex with men (MSM) visiting the Amsterdam sexually transmitted infection (STI) clinic; to investigate anal LGV symptomatology; and to examine the positivity and characteristics of anorectal and inguinal LGV.
METHODS: We included MSM consultations from whom a swab (from anorectum, bubo or an genital ulcer) was taken for Chlamydia trachomatis (Ct) screening. Anorectal swabs were taken from all MSM who reported receptive anorectal intercourse in the preceding 6 months. Ct positive samples were further tested with a pmpH PCR to identify L-genovars. Patient symptoms, clinical and anoscopic inflammatory signs, and STI co-infections were noted; Gram-stained anorectal mucosal smears were examined.
RESULTS: Between January 2005 and June 2012, 48 570 consultations among MSM were conducted. In 3628/35 650 visits, anorectal Ct infections were diagnosed, including 411 anal LGV (1.2%). Moreover, 65/1649 genital ulcer swabs were Ct positive; 10 were inguinal LGV (0.6%) Since January 2011 a significant increase in the positivity of LGV occurred (p<0.0001). 89 (27.2%) anorectal LGV cases were asymptomatic. HIV prevalence among anorectal LGV cases was significantly higher (p=0.008) than among inguinal LGV cases. STI co-morbidity in anorectal LGV cases remained invariably high during the study period.
CONCLUSIONS: Since January 2011, LGV positivity in MSM consultations in Amsterdam has risen significantly. The great majority comprise anal LGV; inguinal LGV is rare. Anal LGV is asymptomatic in a quarter of cases. In all MSM with anal Ct infections LGV should be excluded, irrespective of symptoms or inflammatory signs.","['de Vrieze NH', 'van Rooijen M', 'Schim van der Loeff MF', 'de Vries HJ']",2013,89,7,Sex Transm Infect,"de Vrieze NH, et al. Anorectal and inguinal lymphogranuloma venereum among men who have sex with men in Amsterdam, The Netherlands: trends over time, symptomatology and concurrent infections. Anorectal and inguinal lymphogranuloma venereum among men who have sex with men in Amsterdam, The Netherlands: trends over time, symptomatology and concurrent infections. 2013; 89:548-52. doi: 10.1136/sextrans-2012-050915",https://pubmed.ncbi.nlm.nih.gov/23427272/
23419462,[Current epidemiology of bacterial STIs in France].,"Sexually transmitted infections (STIs) remains a major problem of public health in France. Voluntary networks of physicians (RésIST) and laboratories (Rénago, Rénachla, lymphogranuloma venereum: LGV network) produce indicators showing the evolution of the main bacterial STIs. In 2010, the main findings were the following. The number of gonococcal infections has increased throughout the decade 2000 to 2010. The decrease in susceptibility of gonococcal strains to first-line antibiotics (extended-spectrum cephalosporins) needs to keep great attention. The number of screening and diagnosis of chlamydial urogenital infections also continues to rise in both sexes, particularly due to increased screening among young people. The relatively stable number of cases of early syphilis and of rectal LGV needs to be confirmed over the coming years. Both of these STIs affect overwhelmingly homo/bisexual men. There is still a high level of HIV co-infection with LGV and syphilis, and to a lesser extent with gonorrhea. We observe that condom use is still inadequate, especially during oral sex.","['La Ruche G', 'Goulet V', 'Bouyssou A', 'Sednaoui P', 'De Barbeyrac B', 'Dupin N', 'Semaille C']",2013,42,4 Pt 1,Presse Med,"La Ruche G, et al. [Current epidemiology of bacterial STIs in France]. [Current epidemiology of bacterial STIs in France]. 2013; 42:432-9. doi: 10.1016/j.lpm.2012.09.022",https://pubmed.ncbi.nlm.nih.gov/23419462/
23419460,[Current aspects of Chlamydia trachomatis infection].,"The number of detection and diagnosis of urogenital infections with Chlamydia trachomatis is increasing among both men and women. Three-quarters involve young people between 15 and 24 years. Infection, often asymptomatic, is more common in women. It is necessary to identify it to avoid complications.The number of rectal lymphogranuloma venereum (LGV) is also growing. The affected patients are homo/bisexuel men frequently co-infected with HIV. Nucleic acid amplification tests (NAATs) are the tests of choice to the diagnosis of C. trachomatis infection regardless of the clinical situation. Most of tests simultaneously detect C. trachomatis and Neisseria gonorrhoeae. The recommended treatment regimens for a non-complicated infection to C. trachomatis is azithromycin 1g orally in a single dose or doxycyline 100 mg orally twice a day for 7 days. Doxycyclin for 21 days remains the treatment of choice for LGV. Patients should be instructed to refer their sex partners for treatment.",['de Barbeyrac B'],2013,42,4 Pt 1,Presse Med,de Barbeyrac B. [Current aspects of Chlamydia trachomatis infection]. [Current aspects of Chlamydia trachomatis infection]. 2013; 42:440-5. doi: 10.1016/j.lpm.2012.09.025,https://pubmed.ncbi.nlm.nih.gov/23419460/
23095509,Syphilitic and lymphogranuloma venereum (LGV) proctocolitis: clues to a frequently missed diagnosis.,"A rising incidence of syphilis and lymphogranuloma venereum (LGV) underscores the importance of recognizing these sexually transmitted infections (STI) in routine anocolonic biopsies. To increase awareness of their morphologic manifestations, we undertook a clinicopathologic study of our experience: syphilis (7 patients, 7 specimens), LGV (2 patients, 4 specimens), and syphilis/LGV (1 patient, 3 specimens). The diagnoses of all study specimens were confirmed with pertinent clinical studies. All study patients were human immunodeficiency virus positive, and all 9 with available history were men who have sex with men. The majority presented with bleeding (9), pain (6), and tenesmus (4). Ulcerations were the most common endoscopic abnormality (7), whereas mass lesions were confined to the syphilis group (4). None of the initial impressions included LGV, and syphilis was prospectively suggested only by pathologists (6 of 8) without the knowledge of clinical information and on the basis of morphology. Alternative impressions included condyloma acuminatum (3), inflammatory bowel disease (3), and malignancy (2), among others. All study specimens shared the following histologic core features: an intense lymphohistiocytic infiltrate with prominent plasma cells and lymphoid aggregates, only mild to moderate acute inflammation, minimal basal plasmacytosis and crypt distortion, and only rare granulomas and Paneth cell metaplasia. The spirochetes were focally demonstrated on a Treponema pallidum immunohistochemical stain (1) but not on silver stains (3). All patients with available follow-up data showed resolution of symptoms and imaging abnormalities after STI therapy (6). In summary, we report a unique pattern of STI proctocolitis consistently identified in patients with serologically confirmed syphilis and/or LGV infection; pertinent STI therapy leads to resolution of clinical abnormalities. This histologic pattern is important to recognize for timely treatment, for prevention of onward STI transmission, and to avoid the diagnostic pitfalls of inflammatory bowel disease or malignancy.","['Arnold CA', 'Limketkai BN', 'Illei PB', 'Montgomery E', 'Voltaggio L']",2013,37,1,Am J Surg Pathol,"Arnold CA, et al. Syphilitic and lymphogranuloma venereum (LGV) proctocolitis: clues to a frequently missed diagnosis. Syphilitic and lymphogranuloma venereum (LGV) proctocolitis: clues to a frequently missed diagnosis. 2013; 37:38-46. doi: 10.1097/PAS.0b013e31826a523e",https://pubmed.ncbi.nlm.nih.gov/23095509/
23042990,Polymorphisms in inc proteins and differential expression of inc genes among Chlamydia trachomatis strains correlate with invasiveness and tropism of lymphogranuloma venereum isolates.,"Chlamydia trachomatis is a human bacterial pathogen that multiplies only within an intracellular membrane-bound vacuole, the inclusion. C. trachomatis includes ocular and urogenital strains, usually causing infections restricted to epithelial cells of the conjunctiva and genital mucosa, respectively, and lymphogranuloma venereum (LGV) strains, which can infect macrophages and spread into lymph nodes. However, C. trachomatis genomes display >98% identity at the DNA level. In this work, we studied whether C. trachomatis Inc proteins, which have a bilobed hydrophobic domain that may mediate their insertion in the inclusion membrane, could be a factor determining these different types of infection and tropisms. Analyses of polymorphisms and phylogeny of 48 Inc proteins from 51 strains encompassing the three disease groups showed significant amino acid differences that were mainly due to variations between Inc proteins from LGV and ocular or urogenital isolates. Studies of the evolutionary dynamics of inc genes suggested that 10 of them are likely under positive selection and indicated that most nonsilent mutations are LGV specific. Additionally, real-time quantitative PCR analyses in prototype and clinical strains covering the three disease groups identified three inc genes with LGV-specific expression. We determined the transcriptional start sites of these genes and found LGV-specific nucleotides within their promoters. Thus, subtle variations in the amino acids of a subset of Inc proteins and in the expression of inc genes may contribute to the unique tropism and invasiveness of C. trachomatis LGV strains.","['Almeida F', 'Borges V', 'Ferreira R', 'Borrego MJ', 'Gomes JP', 'Mota LJ']",2012,194,23,J Bacteriol,"Almeida F, et al. Polymorphisms in inc proteins and differential expression of inc genes among Chlamydia trachomatis strains correlate with invasiveness and tropism of lymphogranuloma venereum isolates. Polymorphisms in inc proteins and differential expression of inc genes among Chlamydia trachomatis strains correlate with invasiveness and tropism of lymphogranuloma venereum isolates. 2012; 194:6574-85. doi: 10.1128/JB.01428-12",https://pubmed.ncbi.nlm.nih.gov/23042990/
22897062,Sexually transmitted infections: what's new?,"Since the beginning of the third millennium the incidence of Sexually Transmitted Infections (STIs) is rising in Europe and in Belgium, and this after a steady decline in the second half of last century. It concerns new or lesser known diseases such as Hepatitis C and Lymphogranuloma venereum (LGV) and 'old' diseases such as gonorrhoea and syphilis, occurring in specific risk groups. In this article we give an update of the diagnostic means and therapeutic challenges that are of interest for the clinician. Besides these (re)-emerging diseases we touch on Human Papillomavirus (HPV) and Herpes Simplex (HSV). This selection of diseases is based on the daily experience of the clinicians working in the STI clinic of the Institute of Tropical Medicine in Antwerp. Data and clinical guidelines are derived from the Scientific Institute of Public Health in Brussels, the European and American Centers for Disease Control and Prevention, and the Guidelines of the Flemish Agency for Care and Health. New evolutions in diagnostics, prevention and treatment options make it necessary to regularly update the knowledge of this group of diseases, especially when they are complicated by HIV co-infection. As the incidence of neither HIV nor STIs seem to decrease in Belgium and Europe, it remains necessary to stay aware of the state-of-the-art management.","['Apers L', 'Crucitti T', 'Verbrugge R', 'Vandenbruaene M']",2012,67,3,Acta Clin Belg,"Apers L, et al. Sexually transmitted infections: what's new?. Sexually transmitted infections: what's new?. 2012; 67:154-9. doi: 10.2143/ACB.67.3.2062649",https://pubmed.ncbi.nlm.nih.gov/22897062/
22891032,"Population genomics of Chlamydia trachomatis: insights on drift, selection, recombination, and population structure.","The large number of sexually transmitted diseases and ocular trachoma cases that are caused globally each year by Chlamydia trachomatis has made this organism a World Health Organization priority for vaccine development. However, there is no gene transfer system for Chlamydia to help identify potential vaccine targets. To accelerate discoveries toward this goal, here we analyzed the broadest diversity of C. trachomatis genomes to date, including 25 geographically dispersed clinical and seven reference strains representing 14 of the 19 known serotypes. Strikingly, all 32 genomes were found to have evidence of DNA acquisition by homologous recombination in their history. Four distinct clades were identified, which correspond to all C. trachomatis disease phenotypes: lymphogranuloma venereum (LGV; Clade 1); noninvasive urogenital infections (Clade 2); ocular trachoma (Clade 3); and protocolitis (Clade 4; also includes some noninvasive urogenital infections). Although the ancestral relationship between clades varied, most strains acted as donor and recipient of recombination with no evidence for barriers to genetic exchange. The niche-specific LGV and trachoma clades have undergone less recombination, although the opportunity for mixing with strains from other clades that infect the rectal and ocular mucosa, respectively, is evident. Furthermore, there are numerous occasions for gene conversion events through sequential infections at the same anatomic sites. The size of recombinant segments is relatively small (~357 bp) compared with in vitro experiments of various C. trachomatis strains but is consistent with in vitro estimates for other bacterial species including Escherichia coli and Helicobacter pylori. Selection has also played a crucial role during the diversification of the organism. Clade 2 had the lowest nonsynonymous to synonymous ratio (dN/dS) but the highest effect of recombination, which is consistent with the widespread occurrence of synonymous substitutions in recombined genomic segments. The trachoma Clade 3 had the highest dN/dS estimates, which may be caused by an increased effect of genetic drift from niche specialization and a reduced effective population size. The degree of drift, selection, and recombination in C. trachomatis suggests that the challenge will remain to identify genomic regions that are stable and cross protective for the development of an efficacious vaccine.","['Joseph SJ', 'Didelot X', 'Rothschild J', 'de Vries HJ', 'Morré SA', 'Read TD', 'Dean D']",2012,29,12,Mol Biol Evol,"Joseph SJ, et al. Population genomics of Chlamydia trachomatis: insights on drift, selection, recombination, and population structure. Population genomics of Chlamydia trachomatis: insights on drift, selection, recombination, and population structure. 2012; 29:3933-46. doi: 10.1093/molbev/mss198",https://pubmed.ncbi.nlm.nih.gov/22891032/
22812177,[New genovariantes of Chlamydia trachomatis serovar L2 proctitis causing].,"Lymphogranuloma venereum (LGV) is a chronic disease of the lymphatic system that is transmitted sexually and whose etiologic agents are L1, L2 and L3 serotypes of Chlamydia trachomatis. Since 2003 in Europe, USA, Canada and Australia have had outbreaks of L2 serotype infection that develops proctitis in place of LGV in men who have sex with men. It appears that these strains are a new genovariant of L2 serotype (L2b) that is developing a different pathology to LGV. However, the analysis of L2b genome not differs significantly to L2 genome (L2/434 UB) for which L2b is considered as a classic L2 strain. Despite this, new genovariantes of L2 and L2b are appearing, which develop or not LGV or proctitis so we need to do an analysis of its genome to identify genetic changes that these strains shown.","['Guerra-Infante FM', 'López-Hurtado M', 'Villagrana-Zesati R']",2012,80,3,Ginecol Obstet Mex,"Guerra-Infante FM, et al. [New genovariantes of Chlamydia trachomatis serovar L2 proctitis causing]. [New genovariantes of Chlamydia trachomatis serovar L2 proctitis causing]. 2012; 80:208-17.",https://pubmed.ncbi.nlm.nih.gov/22812177/
22783058,Lymphogranuloma venereum proctosigmoiditis is a mimicker of inflammatory bowel disease.,"There has been an increasing prevalence of lymphogranuloma venereum (LGV) or Chlamydia trachomatis (C. trachomatis) cases among the men who have sex with men (MSM) population, particularly in Europe and North America. These cases may present with an incomplete or undisclosed history and proctosigmoiditis without characteristic adenopathy syndrome. During the initial evaluation and colonoscopy, there is a strong clinical and endoscopic suspicion of inflammatory bowel disease (IBD) by virtue of presentation and endoscopic and histological findings. The diagnosis of IBD is subsequently modified to LGV proctosigmoiditis when one or more of the following transpire: (1) there is failure of response to IBD therapy; (2) additional components of history (MSM/travel) may be identified; (3) return of initially performed Chlamydia antibody test is positive; and (4) response to antibiotics effective against Chlamydia. We describe three such cases initially suspected to be an inflammatory bowel disease and subsequently identified as C. trachomatis proctosigmoiditis.","['Gallegos M', 'Bradly D', 'Jakate S', 'Keshavarzian A']",2012,18,25,World J Gastroenterol,"Gallegos M, et al. Lymphogranuloma venereum proctosigmoiditis is a mimicker of inflammatory bowel disease. Lymphogranuloma venereum proctosigmoiditis is a mimicker of inflammatory bowel disease. 2012; 18:3317-21. doi: 10.3748/wjg.v18.i25.3317",https://pubmed.ncbi.nlm.nih.gov/22783058/
22782822,Protocol for the rapid detection of the urogenital tract mollicutes and Chlamydia with concomitant LGV-(sub)typing.,"Urogenital tract infections can be caused by a number of pathogens, some of which, like the obligate intracellular Chlamydia trachomatis, are difficult to culture, or the cell wall-less mollicutes, like M. hominis or Ureaplasma spp. Real-time PCR (qPCR) has become an important diagnostic tool as it enables not only the species-specific detection of the organism but also the quantification essential to define the etiological relevance of a facultative pathogenic bacterium. We developed a set of TaqMan qPCRs for the detection of the species M. genitalium and M. hominis (Mh/Mg-duplex qPCR), U. parvum and U. urealyticum (Uu/Up duplex-PCR), and C. trachomatis (CT-qPCR), and for typing of lymphogranuloma venereum-associated L-serovars of C. trachomatis (LGV-qPCR) as well as a sub-typing of L1, L2, and L3. In addition, the human gap-gene was amplified as quality control of the specimen, and a cryptic plasmid co-amplified in CT-qPCR as an inhibition control. The present protocol focuses on the step-by-step description for the establishment of these TaqMan multiplex qPCRs.","['Möbius N', 'Brenneisen W', 'Schaeffer A', 'Henrich B']",2012,903,,Methods Mol Biol,"Möbius N, et al. Protocol for the rapid detection of the urogenital tract mollicutes and Chlamydia with concomitant LGV-(sub)typing. Protocol for the rapid detection of the urogenital tract mollicutes and Chlamydia with concomitant LGV-(sub)typing. 2012; 903:235-53. doi: 10.1007/978-1-61779-937-2_15",https://pubmed.ncbi.nlm.nih.gov/22782822/
22760150,Lymphogranuloma venereum and non-Hodgkin lymphoma: a case report.,"Lymphogranuloma venereum (LGV) is an uncommon, contagious, sexually transmitted disease (STD). We report a case of a 17-year-old teenager who presented with a 2-month-old ulcerous vegetant lesion in the right inguinal region. The patient was diagnosed with LGV and received erythromycin treatment. Three months after treatment, he presented with a new ulcerous lesion, very similar to the previous one, in the right supraclavicular region. He was diagnosed with a diffuse large B-cell non-Hodgkin lymphoma. Both diseases are rare in Rio de Janeiro City, Brazil, and physicians should not neglect the possibility of STDs in such cases.","['Passos MR', 'Arze WN', 'Passos FD', 'Faria PF', 'Varella RQ', 'Passos MD', 'Ferreira Dde C']",2012,45,3,Rev Soc Bras Med Trop,"Passos MR, et al. Lymphogranuloma venereum and non-Hodgkin lymphoma: a case report. Lymphogranuloma venereum and non-Hodgkin lymphoma: a case report. 2012; 45:412-4. doi: 10.1590/s0037-86822012000300029",https://pubmed.ncbi.nlm.nih.gov/22760150/
22665925,Increase in lymphogranuloma venereum cases in South Florida.,"The purpose of the study was to evaluate the clinic prevalence and clinical characteristics of patients with LGV since 2007 when active clinic surveillance started. We review all the reports of rectal Chlamydia trachomatis and LGV testing of those samples. Chlamydia trachomatis LGV DNA was detected by Nucleic Acid Amplification/ompA gene sequencing. Medical records of all patients with LGV were reviewed. Prevalence of rectal CT among tested individuals was relatively stable during the study period: 2007 (15%), 2008 (15%), 2009 (12%) and 2010 (14%). Eight cases of LGV were identified during the study period, one in 2009 and seven in 2010. All individuals were male and all except one had sex with only men. Most of them were also infected with HIV (62.5%). We concluded that this is the first report of LGV cases in South Florida and shows a rapid increase in the number of cases in the last year.","['Castro JG', 'Ponomareva O', 'Alcaide M', 'Rosa-Cunha I', 'Dilanchian P', 'Willis D']",2012,11,4,J Int Assoc Physicians AIDS Care (Chic),"Castro JG, et al. Increase in lymphogranuloma venereum cases in South Florida. Increase in lymphogranuloma venereum cases in South Florida. 2012; 11:220-2. doi: 10.1177/1545109712447198",https://pubmed.ncbi.nlm.nih.gov/22665925/
22581880,Complicated lymphogranuloma venereum infection mimicking deep vein thrombosis in an HIV-positive man.,"A 41-year-old HIV-positive man who has sex with men (MSM) with a family history of deep vein thrombosis (DVT) presented to the emergency department with an acutely swollen lower limb. The initial clinical diagnosis was of a possible DVT and the patient was anticoagulated. However, investigations subsequently excluded DVT and sexually acquired reactive arthropathy (SARA) was eventually diagnosed. This complication followed an earlier attendance at the emergency department, where proctitis due to lymphogranuloma venereum (LGV) infection went unrecognized. This is the first reported case of LGV infection mimicking a DVT. Prompt recognition and treatment of the initial proctitis may have prevented the development of SARA.","['Kennedy JE', 'Higgins SP']",2012,23,3,Int J STD AIDS,Kennedy JE and Higgins SP. Complicated lymphogranuloma venereum infection mimicking deep vein thrombosis in an HIV-positive man. Complicated lymphogranuloma venereum infection mimicking deep vein thrombosis in an HIV-positive man. 2012; 23:219-20. doi: 10.1258/ijsa.2011.011217,https://pubmed.ncbi.nlm.nih.gov/22581880/
22517888,Genotyping of Chlamydia trachomatis in rectal and pharyngeal specimens: identification of LGV genotypes in Finland.,"OBJECTIVES: Lymphogranuloma venereum (LGV) infections caused by Chlamydia trachomatis L types have recently emerged in Europe among HIV-positive men having sex with men. Our aim was to introduce a genotyping strategy suitable for a diagnostic laboratory using nucleic acid amplification tests (NAATs) for detection of C trachomatis and to investigate the prevalence of LGV types in rectal and pharyngeal specimens in Finland.
METHODS: Aptima Combo 2 (Gen-Probe) was used to detect C trachomatis in swabs. Altogether 140 C trachomatis NAAT-positive rectal and pharyngeal samples were genotyped by pmpH and ompA real-time PCR.
RESULTS: Of the 140 NAAT-positive rectal and pharyngeal specimens, 114 (81%) were successfully typed by pmpH PCR. One hundred and four samples contained non-LGV, nine samples LGV and one sample both non-LGV and LGV C trachomatis types. The C trachomatis LGV types were mainly found in rectal samples. Six of the L types were confirmed to be genotype L2b and two were L2 with ompA PCR and sequencing.
CONCLUSIONS: Our experience suggests that genotyping C trachomatis by pmpH PCR can be introduced as a function of a diagnostic laboratory already using NAAT for detection of C trachomatis. The data show that LGV infections occur also in Finland. LGV should be taken into account when considering treatment and management of rectal C trachomatis infections.","['Korhonen S', 'Hiltunen-Back E', 'Puolakkainen M']",2012,88,6,Sex Transm Infect,"Korhonen S, et al. Genotyping of Chlamydia trachomatis in rectal and pharyngeal specimens: identification of LGV genotypes in Finland. Genotyping of Chlamydia trachomatis in rectal and pharyngeal specimens: identification of LGV genotypes in Finland. 2012; 88:465-9. doi: 10.1136/sextrans-2011-050458",https://pubmed.ncbi.nlm.nih.gov/22517888/
22406642,Whole-genome analysis of diverse Chlamydia trachomatis strains identifies phylogenetic relationships masked by current clinical typing.,"Chlamydia trachomatis is responsible for both trachoma and sexually transmitted infections, causing substantial morbidity and economic cost globally. Despite this, our knowledge of its population and evolutionary genetics is limited. Here we present a detailed phylogeny based on whole-genome sequencing of representative strains of C. trachomatis from both trachoma and lymphogranuloma venereum (LGV) biovars from temporally and geographically diverse sources. Our analysis shows that predicting phylogenetic structure using ompA, which is traditionally used to classify Chlamydia, is misleading because extensive recombination in this region masks any true relationships present. We show that in many instances, ompA is a chimera that can be exchanged in part or as a whole both within and between biovars. We also provide evidence for exchange of, and recombination within, the cryptic plasmid, which is another key diagnostic target. We used our phylogenetic framework to show how genetic exchange has manifested itself in ocular, urogenital and LGV C. trachomatis strains, including the epidemic LGV serotype L2b.","['Harris SR', 'Clarke IN', 'Seth-Smith HM', 'Solomon AW', 'Cutcliffe LT', 'Marsh P', 'Skilton RJ', 'Holland MJ', 'Mabey D', 'Peeling RW', 'Lewis DA', 'Spratt BG', 'Unemo M', 'Persson K', 'Bjartling C', 'Brunham R', 'de Vries HJ', 'Morré SA', 'Speksnijder A', 'Bébéar CM', 'Clerc M', 'de Barbeyrac B', 'Parkhill J', 'Thomson NR']",2012,44,4,Nat Genet,"Harris SR, et al. Whole-genome analysis of diverse Chlamydia trachomatis strains identifies phylogenetic relationships masked by current clinical typing. Whole-genome analysis of diverse Chlamydia trachomatis strains identifies phylogenetic relationships masked by current clinical typing. 2012; 44:413-9, S1. doi: 10.1038/ng.2214",https://pubmed.ncbi.nlm.nih.gov/22406642/
