pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
17315833,Neurofibroma of the pinna.,"Neurofibromas are relatively common lesions of the nervous system, but only a few cases involving the pinna have been reported. The emphasis in most of these reports was on the cosmetic deformity; functional impairment in the form of hearing loss has been mentioned in only a few reports. We report a case of pinnal neurofibroma in which the primary complaint was otitis externa; hearing loss and cosmetic deformity were also present. Surgical excision resulted in an excellent functional and cosmetic outcome. This case demonstrates that neurofibroma of the pinna in the area of the external meatus can produce functional as well as cosmetic impairment, and surgery can produce a very satisfactory result.","['Shaida AM', 'Yung MW']",2007,86,1,Ear Nose Throat J,"Shaida AM and Yung MW. Neurofibroma of the pinna. Neurofibroma of the pinna. 2007; 86:36-7, 44.",https://pubmed.ncbi.nlm.nih.gov/17315833/
17315791,Otomycosis: clinical and mycological study of 97 cases.,"OBJECTIVE: To report otomycosis in a retrospective study and correlate clinical, epidemiological and therapeutic factors.
MATERIAL AND METHOD: This study comprises 97 cases of clinically and mycologically proven otomycosis or fungal otitis externa gathered during a 12-year period.
RESULTS: Most cases were unilateral (90.7%) and the main predisposing factors associated with the disease were trauma (secondary to the constant scratching) and the use of topical antibiotics. Major causal agents were several species of Aspergillus (63.9%), of which Aspergillus flavus was commonest (26%), followed by Candida albicans (26.8%) and Aspergillus niger (21%).
CONCLUSION: The treatment of choice is mainly local toilet of the external auditory canal and the use of systemic antifungal agents to prevent re-infection and the spread of disease.","['Araiza J', 'Canseco P', 'Bonifaz A']",2006,127,4,Rev Laryngol Otol Rhinol (Bord),"Araiza J, et al. Otomycosis: clinical and mycological study of 97 cases. Otomycosis: clinical and mycological study of 97 cases. 2006; 127:251-4.",https://pubmed.ncbi.nlm.nih.gov/17315791/
17307132,[Osteomyelitis of the skull base due to otologic or sinus infections. 5 cases].,"INTRODUCTION: Skull base osteomyelitis is an uncommon but severe condition generally secondary to necrotizing otitis externa. The aim of this study was to determine the patients demographics, clinical and radiological findings, and outcomes of this condition.
MATERIAL AND METHODS: We prospectively follow 5 patients with a diagnosis of skull base osteomyelitis between 2004 and 2005. Clinical, biologic and imaging data were collected, and also follow-up during treatment.
RESULTS: The five patients were men and the average age at presentation was 75 years (63-89). All except one had a previous diabetes mellitus, with a more or less recent clinical story of otitis externa. All of them suffered of headaches and cranial nerve(s) deficits, particularly facial nerve. Diagnosis was made on MRI with gadolinium injection and fat saturation, and Pseudomonas aeruginosa identified as pathogen in all cases. One patient deceased of cranial nerves palsy complication. In 4 cases we found previously a too short or non adapted treatment of necrotizing otitis externa.
CONCLUSIONS: In the setting of headache, cranial nerves deficit and abnormal skull base imaging on MRI with Fat sat, osteomyelitis should be consider as the likely diagnosis. This complication should be avoided by optimal management of necrotizing otitis externa.","['Bouccara D', 'Simon-Blancal V', 'Rodallec M', 'Cyna-Gorse F', 'Mosnier I', 'Fantin B', 'Sterkers O']",2007,124,1,Ann Otolaryngol Chir Cervicofac,"Bouccara D, et al. [Osteomyelitis of the skull base due to otologic or sinus infections. 5 cases]. [Osteomyelitis of the skull base due to otologic or sinus infections. 5 cases]. 2007; 124:25-32. doi: 10.1016/j.aorl.2006.11.001",https://pubmed.ncbi.nlm.nih.gov/17307132/
17272526,Otitis externa.,,['Stone KE'],2007,28,2,Pediatr Rev,Stone KE. Otitis externa. Otitis externa. 2007; 28:77-8; discussion 78. doi: 10.1542/pir.28-2-77,https://pubmed.ncbi.nlm.nih.gov/17272526/
17257793,Surgical treatment of medial meatal fibrosis. Report of four cases.,"OBJECTIVE: We describe four cases of medial meatal fibrosis, a rare condition of the external auditory canal, in which hearing improved following surgery.
METHODS: Four patients with medial meatal fibrosis underwent surgical treatment and had been followed at the University of Tokyo during the last 5 years. We examined hearing improvement and recurrence. A patient had graft-versus-host disease (GVHD) with her urethra and vagina, and two patients had methicillin resistant Staphylococcus aureus (MRSA) infection with their affected ears.
RESULTS: All cases got hearing improvement without any major complications.
CONCLUSIONS: Medial meatal fibrosis may be treated satisfactory with surgical interventions.","['Suzukawa K', 'Karino S', 'Yamasoba T']",2007,34,3,Auris Nasus Larynx,"Suzukawa K, et al. Surgical treatment of medial meatal fibrosis. Report of four cases. Surgical treatment of medial meatal fibrosis. Report of four cases. 2007; 34:365-8. doi: 10.1016/j.anl.2006.11.009",https://pubmed.ncbi.nlm.nih.gov/17257793/
17252280,Spontaneous cerebrospinal fluid otorrhoea presenting as otitis externa.,"A case of spontaneous cerebrospinal fluid (CSF) otorrhoea in a 59-year-old lady is reported. The patient was initially diagnosed and treated for chronic otitis externa. Following the referral by her GP, it was found that her symptom of otorrhoea was secondary to cerebrospinal fluid leak with middle ear encephalocoele. The CSF leak was repaired using a transmastoid approach with fascia, bone paté and fibrin glue. In this paper, we describe an unusual case of spontaneous CSF otorrhoea presenting as otitis externa. We review the pathophysiology of spontaneous CSF otorrhoea, and discuss the pitfalls in the diagnosis of CSF otorrhoea.","['Toh A', 'De R']",2007,264,6,Eur Arch Otorhinolaryngol,Toh A and De R. Spontaneous cerebrospinal fluid otorrhoea presenting as otitis externa. Spontaneous cerebrospinal fluid otorrhoea presenting as otitis externa. 2007; 264:689-91. doi: 10.1007/s00405-006-0235-3,https://pubmed.ncbi.nlm.nih.gov/17252280/
17241805,Atypical manifestations of feline inflammatory polyps in three cats.,"Inflammatory polyps of the feline middle ear and nasopharynx are non-neoplastic masses that are presumed to originate from the epithelial lining of the tympanic bulla or Eustachian tube. The exact origin and cause are unknown, however, it is thought that inflammatory polyps arise as a result of a prolonged inflammatory process. It is unclear whether this inflammation initiates or potentiates the development and growth of inflammatory polyps. Cats with inflammatory polyps typically present with either signs of otitis externa and otitis media or with signs consistent with upper airway obstruction. Traditional diagnostics involve imaging of the tympanic bulla either with skull radiographs or computed topography (CT). Treatment consists of traction and avulsion of the polyp with or without ventral bulla osteotomy (VBO) to remove the epithelial lining of the tympanic bulla. The three cases described here are unusual manifestations or presentations of feline inflammatory polyps that address the following issues: (1) concurrent otic and nasopharyngeal polyps, (2) potential association with chronic viral infection, (3) polyp development in the contralateral middle ear, (4) CT appearance of the skull following VBO, and (5) development of secondary pulmonary hypertension.","['MacPhail CM', 'Innocenti CM', 'Kudnig ST', 'Veir JK', 'Lappin MR']",2007,9,3,J Feline Med Surg,"MacPhail CM, et al. Atypical manifestations of feline inflammatory polyps in three cats. Atypical manifestations of feline inflammatory polyps in three cats. 2007; 9:219-25. doi: 10.1016/j.jfms.2006.11.004",https://pubmed.ncbi.nlm.nih.gov/17241805/
17196671,"Canal atresia: ""surgery or implantable hearing devices? The expert's question is revisited"".","OBJECTIVES: (1) Evaluate hearing results in patients managed with external auditory canal reconstruction; (2) compare results to the expectations from treatment with surgical; placement of an osteo-integrated bone-conduction device (BAHA system); (3) assess complications of both interventions; (4) evaluate the medical cost-effectiveness of each avenue of management at 2005 rates for billings based upon relative value units (RVUs).
METHODS: (1) Retrospective chart review for 36 ears in 29 pediatric patients who underwent surgical canal reconstruction at a tertiary-care pediatric hospital in a major urban center with assessment of management techniques and surgical and audiologic outcomes. (2) Retrospective chart review of six pediatric patients who underwent BAHA placement in a major urban center with assessment of management techniques and surgical and audiologic outcomes. (3) Cost reassessment at 2005 billings rates based upon RVUs for canal reconstruction versus BAHA system and comparative analysis.
RESULTS: (1) The average post-operative hearing loss in the right ear was 34.3 dB left ear was 31.6 dB. The average gain per ear was 17.3 dB. (2) Twenty-seven (93%) of EAC reconstruction patients required some form of amplification post-operatively. (3) Data available for three of the BAHA patients reflected the predicted average gain in dB (predicted 34.3 dB, observed 31.8 dB). (4) Early complications of canal reconstruction included removal of the packing by the patient, post-operative bleeding and post-operative hematoma. (5) Late complications included recurrent canal stenosis, recurrent otitis externa, canal prolapse and canal cholesteatoma. (6) Uncomplicated external auditory canal reconstruction cost $51,505.98 or $2909.94/dB of hearing gain based upon billings fro RVUs. (7) Uncomplicated two-staged BAHA system placement cost $42,448.85 or $1237.57/dB of hearing gain based upon billings for RVUs. (8) Uncomplicated single-staged BAHA system placement cost $28,341.00 or $826.27/dB of hearing gain based upon billings for RVUs.
CONCLUSIONS: Study results indicate that even with significant investments in EAC reconstruction, most patients still required some form of amplification. There are also significant risks of early and late complications from the reconstructive procedure. Studies indicate and our results support that the osteo-integrated bone-conduction device (BAHA system) can achieve truly acceptable hearing (<or=15 dB) in school-aged children with normal bone curves, and it can match the bone-curves for children with sensorineural hearing loss. The two-staged BAHA system placement may be provided at almost one-third the cost to the medical system, on a decibel-for-decibel basis. The single-stage BAHA system placement yields even greater cost savings at just over one-quarter of the cost of surgical EAC reconstruction on a decibel-for-decibel basis. Additionally, there are fewer complications and fewer follow-up visits for the care of the implant system. This is an added value to the parents and patient for the savings in opportunity costs related to the lost time at work and school for office visits and peri-operative care. Overall, it appears that osteo-integrated bone-conduction devices may provide a higher quality of outcome for patients while resulting in significant economic savings.","['Evans AK', 'Kazahaya K']",2007,71,3,Int J Pediatr Otorhinolaryngol,"Evans AK and Kazahaya K. Canal atresia: ""surgery or implantable hearing devices? The expert's question is revisited"". Canal atresia: ""surgery or implantable hearing devices? The expert's question is revisited"". 2007; 71:367-74. doi: 10.1016/j.ijporl.2006.09.003",https://pubmed.ncbi.nlm.nih.gov/17196671/
19102083,[Allergies in ENT].,"Allergy is quite frequent and ENT syptoms are usually the visible part of a general disease. Questioning remains the most important part of the enquiry for clinical examination is usually poor if notdesapointing. Biological testings detailed in this paper may be of some help; In Africa, test-treatements using cheap and unharmfull drugs give often the best evidence of allergy. Seldom, ENT allergy may be or become life-threatening. Its detection and appropiate actions are briefly mentioned.","['De Rotalier P', 'Faye M', 'Sissokho B', 'Fall D']",2007,52,1,Dakar Med,"De Rotalier P, et al. [Allergies in ENT]. [Allergies in ENT]. 2007; 52:2-6.",https://pubmed.ncbi.nlm.nih.gov/19102083/
17194392,[Chronic lesion in the pinna of the ear for 30 years].,,"['Lavilla MJ', 'Hurtado A', 'Lezcano MA', 'Querol I']",2006,24,10,Enferm Infecc Microbiol Clin,"Lavilla MJ, et al. [Chronic lesion in the pinna of the ear for 30 years]. [Chronic lesion in the pinna of the ear for 30 years]. 2006; 24:657-8. doi: 10.1157/13095378",https://pubmed.ncbi.nlm.nih.gov/17194392/
17185850,Necrotizing (malignant) otitis externa: an unusual localization of mucormycosis.,"Malignant otitis externa (MOE) is a severe infection of external auditory canal and skull base. A 17-year-old diabetic girl was admitted with diabetic ketoacidosis. Cellulitis of her right ear occurred on the second day of hospitalization and a black necrotic scar in the same region appeared on the next day. The lesion rapidly invaded to right side of neck and surrounding tissue of the patient. Therefore, antimycotic therapy was started. Unfortunately the patient died on seventh day of hospitalization because of probably extensive fungal invasion. Physicians should suspect MOE connected to mucormycosis especially in patients with cutaneous lesions of ear unresponsive to antibiotic therapy.","['Tuzcu A', 'Bahceci M', 'Celen MK', 'Kilinc N', 'Ozmen S']",2006,24,4,Indian J Med Microbiol,"Tuzcu A, et al. Necrotizing (malignant) otitis externa: an unusual localization of mucormycosis. Necrotizing (malignant) otitis externa: an unusual localization of mucormycosis. 2006; 24:289-91. doi: 10.4103/0255-0857.29390",https://pubmed.ncbi.nlm.nih.gov/17185850/
17184455,"Prospective randomised single-blind controlled trial of glacial acetic acid versus glacial acetic acid, neomycin sulphate and dexamethasone spray in otitis externa and infected mastoid cavities.","OBJECTIVES: The literature reports the merits of antibacterial, antibiotic and steroid agents in treating otological infections but no controlled clinical trial has directly compared 2% glacial acetic acid (EarCalm; Stafford-Miller Ltd, Brentford, UK) against 2% glacial acetic acid, 0.1% dexamethasone and 3250 U/ml of neomycin sulphate (Otomize; Stafford-Miller Ltd) in the treatment of otitis externa and infected mastoid cavities.
DESIGN: Prospective, single-blind randomised controlled trial.
SETTING: Outpatients, Derby Royal Infirmary, Derby, UK.
PATIENTS: Emergency and GP referrals with acute otitis externa (n = 53) and infected mastoid cavities (n = 56).
MAIN OUTCOME MEASURES: Otoscopy was performed at initial randomisation and then at 2 and 4 weeks, the ear assessed for active and inactive disease.
RESULTS: Patients with active otitis externa, 71% (15/21) resolved with glacial acetic acid, dexamethasone and of neomycin sulphate after 2 weeks, increasing to 86% (18/21) after 4 weeks treatment. Patients on glacial acetic acid had only 38% (12/32) resolution after 4 weeks (P < 0.0005). Two per cent glacial acetic acid, dexamethasone and neomycin sulphate resolved only 30% (8/27) of infected mastoid cavities compared to only 10% (3/29) on glacial acetic acid (P < 0.07). A further 2 weeks treatment this increased to 67%, (18/27) with glacial acetic acid, dexamethasone and neomycin sulphate and 48% (14/29) with glacial acetic acid. These results are not statistically significant.
CONCLUSION: Glacial acetic acid, dexamethasone and neomycin sulphate is significantly more effective in treating otitis externa when compared with glacial acetic acid. This effect failed to be significant in the infected mastoid cavities group. We therefore recommend that in conjunction with aural toilet, antibiotic/steroid combination is more effective than an antibacterial agent for otitis externa. Larger numbers of infected mastoid cavities are required to be studied.","['Johnston MN', 'Flook EP', 'Mehta D', 'Mortimore S']",2006,31,6,Clin Otolaryngol,"Johnston MN, et al. Prospective randomised single-blind controlled trial of glacial acetic acid versus glacial acetic acid, neomycin sulphate and dexamethasone spray in otitis externa and infected mastoid cavities. Prospective randomised single-blind controlled trial of glacial acetic acid versus glacial acetic acid, neomycin sulphate and dexamethasone spray in otitis externa and infected mastoid cavities. 2006; 31:504-7. doi: 10.1111/j.1365-2273.2006.01318.x",https://pubmed.ncbi.nlm.nih.gov/17184455/
17183230,"Surveillance for waterborne disease and outbreaks associated with recreational water--United States, 2003-2004.","PROBLEM/CONDITION: Since 1971, CDC, the U.S. Environmental Protection Agency, and the Council of State and Territorial Epidemiologists have collaboratively maintained the Waterborne Disease and Outbreak Surveillance System for collecting and reporting waterborne disease and outbreak (WBDO)-related data. In 1978, WBDOs associated with recreational water (natural and treated water) were added. This system is the primary source of data regarding the scope and effects of WBDOs in the United States.
REPORTING PERIOD: Data presented summarize WBDOs associated with recreational water that occurred during January 2003-December 2004 and one previously unreported outbreak from 2002.
DESCRIPTION OF THE SYSTEM: Public health departments in the states, territories, localities, and the Freely Associated States (i.e., the Republic of the Marshall Islands, the Federated States of Micronesia, and the Republic of Palau, formerly parts of the U.S.-administered Trust Territory of the Pacific Islands) have primary responsibility for detecting, investigating, and voluntarily reporting WBDOs to CDC. Although the surveillance system includes data for WBDOs associated with drinking water, recreational water, and water not intended for drinking, only cases and outbreaks associated with recreational water are summarized in this report.
RESULTS: During 2003-2004, a total 62 WBDOs associated with recreational water were reported by 26 states and Guam. Illness occurred in 2,698 persons, resulting in 58 hospitalizations and one death. The median outbreak size was 14 persons (range: 1-617 persons). Of the 62 WBDOs, 30 (48.4%) were outbreaks of gastroenteritis that resulted from infectious agents, chemicals, or toxins; 13 (21.0%) were outbreaks of dermatitis; and seven (11.3%) were outbreaks of acute respiratory illness (ARI). The remaining 12 WBDOs resulted in primary amebic meningoencephalitis (n = one), meningitis (n = one), leptospirosis (n = one), otitis externa (n = one), and mixed illnesses (n = eight). WBDOs associated with gastroenteritis resulted in 1,945 (72.1%) of 2,698 illnesses. Forty-three (69.4%) WBDOs occurred at treated water venues, resulting in 2,446 (90.7%) cases of illness. The etiologic agent was confirmed in 44 (71.0%) of the 62 WBDOs, suspected in 15 (24.2%), and unidentified in three (4.8%). Twenty (32.3%) WBDOs had a bacterial etiology; 15 (24.2%), parasitic; six (9.7%), viral; and three (4.8%), chemical or toxin. Among the 30 gastroenteritis outbreaks, Cryptosporidium was confirmed as the causal agent in 11 (36.7%), and all except one of these outbreaks occurred in treated water venues where Cryptosporidium caused 55.6% (10/18) of the gastroenteritis outbreaks. In this report, 142 Vibrio illnesses (reported to the Cholera and Other Vibrio Illness Surveillance System) that were associated with recreational water exposure were analyzed separately. The most commonly reported species were Vibrio vulnificus, V. alginolyticus, and V. parahaemolyticus. V. vulnificus illnesses associated with recreational water exposure had the highest Vibrio illness hospitalization (87.2%) and mortality (12.8%) rates.
INTERPRETATION: The number of WBDOs summarized in this report and the trends in recreational water-associated disease and outbreaks are consistent with previous years. Outbreaks, especially the largest ones, are most likely to be associated with summer months, treated water venues, and gastrointestinal illness. Approximately 60% of illnesses reported for 2003-2004 were associated with the seven largest outbreaks (>100 cases). Deficiencies leading to WBDOs included problems with water quality, venue design, usage, and maintenance.
PUBLIC HEALTH ACTIONS: CDC uses WBDO surveillance data to 1) identify the etiologic agents, types of aquatic venues, water-treatment systems, and deficiencies associated with outbreaks; 2) evaluate the adequacy of efforts (i.e., regulations and public awareness activities) to provide safe recreational water; and 3) establish public health prevention priorities that might lead to improved regulations and prevention measures at the local, state, and federal levels.","['Dziuban EJ', 'Liang JL', 'Craun GF', 'Hill V', 'Yu PA', 'Painter J', 'Moore MR', 'Calderon RL', 'Roy SL', 'Beach MJ', 'Centers for Disease Control and Prevention (CDC)']",2006,55,12,MMWR Surveill Summ,"Dziuban EJ, et al. Surveillance for waterborne disease and outbreaks associated with recreational water--United States, 2003-2004. Surveillance for waterborne disease and outbreaks associated with recreational water--United States, 2003-2004. 2006; 55:1-30.",https://pubmed.ncbi.nlm.nih.gov/17183230/
17176805,Silent otitis media secondary to foreign body-induced otitis externa without mastoiditis: potential cause of brain abscess.,,"['Asrar L', 'Oyetunji N', 'Raza SS', 'Haque I']",2006,35,4,J Otolaryngol,"Asrar L, et al. Silent otitis media secondary to foreign body-induced otitis externa without mastoiditis: potential cause of brain abscess. Silent otitis media secondary to foreign body-induced otitis externa without mastoiditis: potential cause of brain abscess. 2006; 35:278-81. doi: 10.2310/7070.2005.5017",https://pubmed.ncbi.nlm.nih.gov/17176805/
17152811,[Evaluation of intensity of angiogenesis in granulation tissue in chronic otitis media--preliminary report].,"In chronic otitis media molecular pathogenetic mechanisms are still unknown, however, angiogenesis may play a role. The aim of the study was to determine the intensity of angiogenesis in granulation tissue in chronic otitis media of different clinical course. Twenty six granulation tissue specimens (twenty two--from chronic otitis media, four--from prolongated otitis externa) taken during surgery were analyzed. The angiogenesis (microvessel density) was measured in paraffin-embedded tissue by an immunohistochemical method, by staining for endothelial cells with a monoclonal antibody against CD 34. The presence of CD 34 was found in all specimens. The expression was more intense in tissue samples from the group with good clinical course (good healing and without recurrence) than those in the group with poor healing and recurrence (mean number of dots for mm2 589,2 vs 533,3, respectively) and from the group without bacterial infection by Pseudomonas aeruginosa than those with this infection (mean number of dots for mm2 645,5 vs 440,8, respectively), but differences were not significant. In conclusion it is suggested that angiogenesis may contribute to different clinical course of chronic otitis media.","['Pajor A', 'Jankowski A', 'Danilewicz M', 'Durko T']",2006,60,4,Otolaryngol Pol,"Pajor A, et al. [Evaluation of intensity of angiogenesis in granulation tissue in chronic otitis media--preliminary report]. [Evaluation of intensity of angiogenesis in granulation tissue in chronic otitis media--preliminary report]. 2006; 60:571-6.",https://pubmed.ncbi.nlm.nih.gov/17152811/
17152475,[Local anti-inflammatory therapy of external otitis and otitis media].,,"['Pluzhnikov SM', 'Diskalenko VV', 'Boboshko MIu', 'Vinogradova IV']",2006,,4,Vestn Otorinolaringol,"Pluzhnikov SM, et al. [Local anti-inflammatory therapy of external otitis and otitis media]. [Local anti-inflammatory therapy of external otitis and otitis media]. 2006; (unknown volume):45-7.",https://pubmed.ncbi.nlm.nih.gov/17152475/
17145082,The management of general and disease specific ENT problems in children with Epidermolysis Bullosa--a retrospective case note review.,"OBJECTIVE: Epidermolysis Bullosa encompasses a group of inherited disorders characterized by excessive susceptibility of the skin and mucosa to separate from underlying tissues following mechanical trauma. Information in the literature and guidance on the management of Ear, Nose and Throat problems in such children is scarce. The aim of this study is to report the experience of an Ear, Nose and Throat department in a tertiary paediatric hospital linked to a national Epidermolysis Bullosa unit, describing how children have presented and the care that has been given including a theatre protocol aimed at reducing shearing forces.
METHODS: Retrospective case note review of Epidermolysis Bullosa patients referred to Otolaryngology over an 8-year period.
RESULTS: Reviewing notes of 307 EB patients identified 15 that had been referred to the ENT department. Four children with middle ear effusions were effectively treated by watchful waiting or grommets. Three children with otitis externa had some relief from careful microsuction but reinfection from ulcers on other parts of the children's bodies tended to occur. One child with profound sensorineural hearing loss benefited from cochlear implantation but later passed away from unrelated sepsis. One child with intrinsic rhinitis was treated with steroid and then a salt-water nasal spray. Five children had nasal crusting documented, although this was not a specific reason for referral. When severe this had been treated with topical steroids by the dermatology team. One patient with obstructive sleep aponea had tonsillectomy and examination of the post-nasal space. Of the five patients referred with glottic or supraglottic scarring, the management of four included a tracheostomy. When carried out tracheostomy sites healed well in each case. With repeated endoscopic procedures it was subsequently possible to remove the tracheostomy in the two of the children. Using a special theatre protocol no new ulcers were recorded as being precipitated by any of the procedures children underwent.
CONCLUSIONS: Optimal management depends on the support of a multidisciplinary team, including otolaryngologists, pediatricians, dermatologists, anaesthetists, and specialist nurses. Adherence to a protocol for theatre management can help avoid intraoperative complications.","['Hore I', 'Bajaj Y', 'Denyer J', 'Martinez AE', 'Mellerio JE', 'Bibas T', 'Albert D']",2007,71,3,Int J Pediatr Otorhinolaryngol,"Hore I, et al. The management of general and disease specific ENT problems in children with Epidermolysis Bullosa--a retrospective case note review. The management of general and disease specific ENT problems in children with Epidermolysis Bullosa--a retrospective case note review. 2007; 71:385-91. doi: 10.1016/j.ijporl.2006.11.005",https://pubmed.ncbi.nlm.nih.gov/17145082/
17124793,Dramatic signs with cranial nerve deficit.,,['Caputo CL'],2006,19,11,JAAPA,Caputo CL. Dramatic signs with cranial nerve deficit. Dramatic signs with cranial nerve deficit. 2006; 19:57. doi: 10.1097/01720610-200611000-00010,https://pubmed.ncbi.nlm.nih.gov/17124793/
17124479,[MRI of the temporal bone].,"Lesions arising within the temporal bone, where audition and balance receptors are located, are multiple. Beginning with a short clinical and technical overview, this presentation aims to review the most common temporal bone lesions, according to their location. Tumors and malignant otitis externa are the most common lesions of the external auditory canal. MRI features of cholesteatoma redux, transtegmental masses, and paragangliomas are described in the middle ear MRI study. The diagnosis of petrous apex abnormalities is emphasized: cholesterol granuloma, malignant tumor, epidermoid cyst, cholesteatoma, and petrositis. The diagnostic value of CT scan associated with MRI is stressed. This study also includes the main aspects of facial nerve lesions and vascular abnormalities of the area on MRI. The conclusion summarizes the main indications of temporal bone MRI.","['Héran F', 'Williams M', 'Ayache D']",2006,87,11 Pt 2,J Radiol,"Héran F, et al. [MRI of the temporal bone]. [MRI of the temporal bone]. 2006; 87:1783-94. doi: 10.1016/s0221-0363(06)74159-2",https://pubmed.ncbi.nlm.nih.gov/17124479/
17116816,Estimated cost-effectiveness of active middle-ear implantation in hearing-impaired patients with severe external otitis.,"OBJECTIVE: To determine the cost-effectiveness of middle-ear implantations in hearing-impaired patients with severe external otitis in the Netherlands.
DESIGN: Cost-effectiveness analysis, using single-subject repeated measures of quality of life and total cost determinations.
SETTING: Hospital based. Patients Moderately to severely sensorineurally hearing-impaired patients (n = 21) with severe chronic external otitis, eligible to receive a middle-ear implant. Main Outcome Measure Cost per quality-adjusted life-year (QALY), based on scores of the Medical Outcomes Study Short-Form Health()Survey (SF-36) generic quality of life questionnaire. Only direct costs were included in cost calculation of middle-ear implantation.
RESULTS: Mean health utility gain was 0.046 (0.012-0.079) (P = .01) measured at the mental component of the SF-36. With a mean profitable time of 19.4 years and an overall cost of euro 14,354, minimal cost-effectiveness of middle-ear implantation was euro 16,085/QALY.
CONCLUSION: Based on the cost per QALY, middle-ear implantation proved to be a cost-effective and justified health care intervention in the Netherlands.","['Snik AF', 'van Duijnhoven NT', 'Mylanus EA', 'Cremers CW']",2006,132,11,Arch Otolaryngol Head Neck Surg,"Snik AF, et al. Estimated cost-effectiveness of active middle-ear implantation in hearing-impaired patients with severe external otitis. Estimated cost-effectiveness of active middle-ear implantation in hearing-impaired patients with severe external otitis. 2006; 132:1210-5. doi: 10.1001/archotol.132.11.1210",https://pubmed.ncbi.nlm.nih.gov/17116816/
17115088,[Myxoma of the middle ear-a rare cause of facial palsy].,"In case of the co-occurrence of facial palsy and inflammation-like symptoms of the same ear, the differential diagnosis is focused on viral (herpes zoster) or bacterial diseases. We report a patient for whom the surgical exploration of the middle ear revealed a benign tumor: a myxoma. These neoplasias are rare tumors in the head and neck region. The typical tumor site is the atrium of heart. In the ear, the tumor grows slowly and remains asymptomatic unless it irritates structures such as the facial nerve or the vestibular organ. Histologically, the tumor presents a ""myxoid"" matrix that is rich in acid mucopolysaccarides. The treatment of choice is complete surgical resection. Using the case presented, we discuss the causality between the tumor and the facial palsy, although during the operation the bony canal of the nerve was found to be intact. In any cases with clinically and radiologically unclear findings of the ear in connection with facial palsy, surgical exposure should be considered.","['Zehlicke T', 'Punke C', 'Haase K', 'Boltze C', 'Pau HW']",2008,56,2,HNO,"Zehlicke T, et al. [Myxoma of the middle ear-a rare cause of facial palsy]. [Myxoma of the middle ear-a rare cause of facial palsy]. 2008; 56:165-8. doi: 10.1007/s00106-006-1501-9",https://pubmed.ncbi.nlm.nih.gov/17115088/
17111889,Otitis externa: Review and clinical update.,"Otitis externa can take an acute or a chronic form, with the acute form affecting four in 1,000 persons annually and the chronic form affecting 3 to 5 percent of the population. Acute disease commonly results from bacterial (90 percent of cases) or fungal (10 percent of cases) overgrowth in an ear canal subjected to excess moisture or to local trauma. Chronic disease often is part of a more generalized dermatologic or allergic problem. Symptoms of early acute and most chronic disease include pruritus and local discomfort. If left untreated, acute disease can be followed by canal edema, discharge, and pain, and eventually by extra-canal manifestations. Topical application of an acidifying solution is usually adequate in treating early disease. An antimicrobial-containing ototopical is the preferred treatment for later-stage acute disease, and oral antibiotic therapy is reserved for advanced disease or those who are immunocompromised. Preventive measures reduce recurrences and typically involve minimizing ear canal moisture, trauma, or exposure to materials that incite local irritation or contact dermatitis.","['Osguthorpe JD', 'Nielsen DR']",2006,74,9,Am Fam Physician,Osguthorpe JD and Nielsen DR. Otitis externa: Review and clinical update. Otitis externa: Review and clinical update. 2006; 74:1510-6.,https://pubmed.ncbi.nlm.nih.gov/17111889/
17111805,[Epidemiologic study on hearing impairment and ear diseases in old people].,"OBJECTIVE: To investigate the prevalence of hearing impairment and ear diseases in old people and provide scientific data for drawing up the prevention and treatment strategies.
METHODS: Using the probability proportion to size (PPS) method, 1261 people over 60 years were investigated in 40 clusters in Jiangsu Province with the WHO protocol.
RESULTS: The prevalence of hearing impairment was 58.1% (the standardized rate: 59.5% in the whole country, 60.9% in Jiangsu province). Degrees of hearing impairment were mild (33.1%), moderate (17.8%), severe (5.9%) and profound (1.3%). The prevalence of hearing disability was 25.0% (the standardized rate: 26.6% in the whole country, 28.1% in Jiangsu province). There were significant difference of the prevalence between male and female, as well as urban and rural, and different ages. The prevalence of the ear diseases was auricle malformation (0.2%), wax (1.7%), otitis externa (0.1%), fungi (0.5%), serous otitis media (1.2%), chronic suppurative otitis media (1.6%), dry perforation of tympanic membrance (2.3%). The causes of hearing impairment were ear diseases (2.9%), non-infectious condition (92.6%), genetic condition (0.3%) and undetermined causes (4.2%). Of which, 31.1% of persons needed hearing aids while 2.3% of persons needed medicine treatment, but 0.9% of persons needed non-urgent surgery and 1.0% of persons needed other treatment.
CONCLUSIONS: The prevalence of hearing impairment and disability in the old rised obviously than the last investigation in 1987. It was a heavy burden for social development in China. The government and the whole society should take more concern about the problem. The scientific strategies of prevention and treatment were urgently needed and implemented.","['Liu C', 'Bu XK', 'Xing GQ', 'Zhou L', 'Xu X', 'Wang DY', 'Chen ZB', 'Zhou H', 'Tian HQ', 'Li XL', 'Lu L', 'Zhao XN', 'Li FL', 'Tan CQ']",2006,41,9,Zhonghua Er Bi Yan Hou Tou Jing Wai Ke Za Zhi,"Liu C, et al. [Epidemiologic study on hearing impairment and ear diseases in old people]. [Epidemiologic study on hearing impairment and ear diseases in old people]. 2006; 41:661-4.",https://pubmed.ncbi.nlm.nih.gov/17111805/
